window_id,filename,subject_id,action_code,label,head_drop,shoulder_drop,head_velocity_mean,head_velocity_max,torso_tilt_std,torso_tilt_range,lateral_sway_range,sway_direction_changes,min_hand_to_chest,hand_to_chest_drop,accel_slope,vertical_ratio,max_downward_vel,ending_tilt,tilt_net_change,knee_bend_min,elbow_angle_min,hand_dwell_frames,foot_sep_std,time_to_min_drop,post_fall_low_head_ratio,head_vertical_accel_peak,pre_post_head_speed_change,hand_approach_speed,hand_dwell_longest_run,hand_near_chest_stability
20376,S007C001P018R001A045.skeleton,18,45,Touch Chest,0.004334948,0.000304655,0.003031672,0.007765647,0.249834512,1.147342088,0.026751283,12,0.381245662,0.00291265,0.000101355,0.067319087,0.005686068,6.990264149,-1.023083927,1.36870619,84.04689605,0,0.002969023,0.933333333,0.1,0.005527692,-0.002491356,0.004805734,0,0
20377,S007C002P018R001A045.skeleton,18,45,Touch Chest,0.093490172,0.023269767,0.104921921,0.376674991,3.91817849,14.5992007,0.411218948,16,0.550455639,0.106241582,0.005310074,0.044849126,0.101473298,16.25895679,-1.806367649,0.129588343,146.9141872,0,0.116585185,0.3,0,0.141110167,0.124250681,0.252755126,0,0
20378,S007C002P018R001A045.skeleton,18,45,Touch Chest,0.053481056,0.057949833,0.078080673,0.323048578,3.060639561,13.76616236,0.358952407,15,0.570110264,0.060525553,-0.003615498,0.512189257,0.101473298,18.12512617,10.3146167,0.150601966,137.3714593,0,0.140858494,0.366666667,0,0.141110167,0.106184475,0.252755126,0,0
20379,S007C002P018R001A045.skeleton,18,45,Touch Chest,0.104890099,0.031823561,0.072297171,0.369960917,2.03009618,9.120215343,0.411603272,11,0.525689518,0.092904133,0.006495993,0.150035455,0.114057346,16.10782996,-0.211477436,0.220710645,108.432476,0,0.131047192,0.733333333,0.1,0.107656298,0.047820998,0.20269283,0,0
20380,S007C003P018R001A045.skeleton,18,45,Touch Chest,0.016099418,0.00107907,0.002755816,0.008498325,0.122084307,0.47395172,0.051788933,3,0.375748556,0.239281148,2.02E-05,0.259816094,0.002750982,7.673596371,0.415056439,1.386372595,98.04220169,0,0.004228824,0.9,0.9,0.001465183,0.001458719,0.085680218,0,0
20381,S007C003P018R001A045.skeleton,18,45,Touch Chest,0.014368556,0.000843414,0.002483157,0.006055885,0.125235709,0.545997358,0.038107772,6,0.375748556,0.12144172,-5.88E-05,0.3457345,0.002750982,8.007083123,0.354726185,1.383310944,98.04220169,0,0.002895807,0.4,0.6,0.0043296,0.001458719,0.077911267,0,0
20382,S007C003P018R001A045.skeleton,18,45,Touch Chest,0.001675905,0.002320218,0.002526089,0.006092186,0.322938367,0.935608947,0.029264412,6,0.388290074,0.005504797,8.98E-05,0.021108908,0.001964777,8.377976511,0.677008717,1.383310944,102.0568108,0,0.00116658,0.466666667,0,0.006479646,0.000752387,0.00270887,0,0
20383,S010C001P018R001A045.skeleton,18,45,Touch Chest,0.18561506,0.089437444,0.020938571,0.071989644,5.058599351,15.77475774,0.124658743,3,0.295743416,0.202024737,-0.000286746,0.403856504,0.021483905,26.906011,15.77475774,1.226559245,78.06280186,4,0.012755029,0.966666667,1,0.009109673,0.010559047,0.074034622,4,0.998794967
20384,S010C001P018R001A045.skeleton,18,45,Touch Chest,0.12438176,0.04598359,0.013788835,0.039826962,1.627974476,6.572366322,0.076606142,7,0.29509366,0.065800295,-0.000999779,0.469519077,0.021483905,25.19797318,4.837816303,1.226559245,77.71982762,7,0.013060417,0.633333333,1,0.006719718,0.010559047,0.014715404,7,0.998756521
20385,S010C001P018R001A045.skeleton,18,45,Touch Chest,0.003350741,0.000346189,0.007833912,0.011093203,1.122698083,3.955828706,0.064987649,6,0.29509366,0,0.000106771,0.411017102,0.004001589,22.97669449,-3.912003777,1.227888584,77.71982762,3,0.00984315,0.133333333,0,0.005752183,-0.003279233,0.004651316,3,0.998905727
20386,S010C002P018R001A045.skeleton,18,45,Touch Chest,0.152723203,0.08372063,0.024147988,0.116136847,3.092683456,10.6328267,0.260056893,6,0.312699179,0.180130787,0.000745494,0.175206177,0.030749383,31.22050137,7.498435786,1.192228913,86.98455136,0,0.137515483,0.733333333,0.3,0.09560359,0.019684485,0.037559772,0,0
20387,S010C002P018R001A045.skeleton,18,45,Touch Chest,0.109739342,0.063855556,0.019966332,0.116136847,1.623410827,7.308340095,0.133198034,11,0.174244693,0.159141058,-0.001590881,0.075093243,0.030749383,29.95798567,3.549082033,1.314952535,86.37181698,13,0.04690665,0.233333333,0,0.09560359,0.019684485,0.12217026,13,0.99218111
20388,S010C002P018R001A045.skeleton,18,45,Touch Chest,0,0.009150154,0.010490081,0.029993399,0.797603756,3.307838262,0.045147216,13,0.155198578,0.160246636,0.000239719,0.76494403,0.008387444,27.96330886,-2.282711504,1.327288537,86.35643804,28,0.042356026,0,0,0.028146695,0.001173029,0.12217026,28,0.987432742
20389,S010C003P018R001A045.skeleton,18,45,Touch Chest,0.264913276,0.101132566,0.017840138,0.042797235,5.891358735,15.79314898,0.054618437,7,0.308898237,0.18405872,0.00040548,0.640787181,0.025749943,29.45373926,15.75418416,1.211202882,91.86172684,0,0.009902563,0.966666667,1,0.016006556,-0.007241991,0.035735139,0,0
20390,S010C003P018R001A045.skeleton,18,45,Touch Chest,0.174750992,0.065513286,0.014418113,0.042797235,2.37054817,8.871893283,0.047198336,7,0.30653122,0.088233713,-0.001044393,0.459687777,0.024225042,27.35799542,6.737184628,1.211202882,91.71358279,0,0.007218767,0.466666667,0.6,0.014917889,0.00671002,0.01196097,0,0
20391,S010C003P018R001A045.skeleton,18,45,Touch Chest,0.000567217,0,0.007499469,0.014215836,1.576617807,5.394841837,0.03185743,4,0.30653122,0.000844336,0.000118483,1.057655436,0.000567217,24.0227085,-5.394841837,1.213953113,91.71358279,0,0.010192363,0.033333333,0,0.004480984,-0.002869167,0.003899696,0,0
20392,S011C001P018R001A045.skeleton,18,45,Touch Chest,0.015381728,0.007417081,0.011321984,0.045153349,0.913297709,3.07694166,0.028834221,13,0.439916444,0,6.16E-05,0.071931671,0.012211009,21.34115557,-0.658707221,0.247615925,23.24188506,0,0.103619572,0.866666667,0.3,0.018560275,0.014555021,0.104792761,0,0
20393,S011C001P018R001A045.skeleton,18,45,Touch Chest,0.022539234,0.019740254,0.008073653,0.030469764,0.937460474,3.07694166,0.033885198,12,0.568062722,0.073835017,-0.000252411,0.109550809,0.012211009,20.93228508,0.901367239,0.247615925,9.594552527,0,0.171331309,0.366666667,0,0.008992251,0.014555021,0.157937029,0,0
20394,S011C001P018R001A045.skeleton,18,45,Touch Chest,0.008030618,0.006534962,0.006137686,0.014265817,0.554095192,2.02117701,0.026656434,9,0.548869737,0.168571449,4.38E-05,0.10124753,0.00695774,20.95578101,-0.231707828,0.491415987,13.96820401,0,0.092704683,0.7,0.2,0.009191667,0.005168129,0.157937029,0,0
20395,S011C002P018R001A045.skeleton,18,45,Touch Chest,0.085460872,0.051005637,0.020694141,0.054784508,2.816607812,9.622010457,0.225024158,8,0.170223631,0.323041586,0.001168381,0.221295093,0.026449245,29.29161958,6.313246114,1.112750555,51.72019619,19,0.110610924,0.966666667,0.5,0.028963707,0.006833355,0.153603414,19,0.979653833
20396,S011C002P018R001A045.skeleton,18,45,Touch Chest,0.11225534,0.058160214,0.02009888,0.054784508,2.006302017,7.468486366,0.206416084,9,0.170223631,0.053316341,-0.001084239,0.227938667,0.026449245,27.45104078,4.665798822,1.32382152,51.72019619,30,0.058773876,0.533333333,1,0.028963707,0.006833355,0.03036311,30,0.987728215
20397,S011C002P018R001A045.skeleton,18,45,Touch Chest,0.010011483,0.000930546,0.011989167,0.078369364,1.201379975,3.67566572,0.068423408,11,0.179727101,0.02397409,0.000104257,0.373349748,0.025191634,26.6837177,-3.570010623,1.297222476,51.7162183,30,0.107686198,0.033333333,0,0.029999667,0.016801699,0.029198794,30,0.981581526
20398,S011C003P018R001A045.skeleton,18,45,Touch Chest,0.166715135,0.068077605,0.014057561,0.034418195,3.936324943,11.65363582,0.063913433,6,0.258006133,0.383111872,0.00102719,0.49865252,0.022124249,26.02953282,11.18970235,1.346597362,64.27932522,14,0.007793717,0.966666667,0.5,0.009412863,0.008495113,0.083752375,8,0.99013826
20399,S011C003P018R001A045.skeleton,18,45,Touch Chest,0.176283007,0.073723653,0.014556979,0.034418195,3.676602847,11.287578,0.067759638,6,0.210248598,0.081746835,-0.000963385,0.510016894,0.022124249,26.81954328,10.44969098,1.346900696,64.49767785,29,0.009292655,0.666666667,1,0.009412863,0.008495113,0.040123769,23,0.973982116
20400,S011C003P018R001A045.skeleton,18,45,Touch Chest,0.015333148,0.011873169,0.007206955,0.012819894,1.289181461,4.167563561,0.031213344,10,0.210248598,0.061150859,0.000151735,0.746075923,0.005558271,23.48986674,-2.664214489,1.346900696,64.49767785,29,0.006952533,0.166666667,0,0.007679763,0.003841995,0.093881575,28,0.987378984
20401,S012C001P018R001A045.skeleton,18,45,Touch Chest,0.195555996,0.083892719,0.025781942,0.06525396,5.304846752,14.63760307,0.103843868,14,0.433074387,0.154300993,-0.000109593,0.476150286,0.03593828,25.0691518,12.62568965,1.366523379,131.8135133,0,0.018709549,0.666666667,0.9,0.049206378,-0.004783707,0.022406066,0,0
20402,S012C001P018R001A045.skeleton,18,45,Touch Chest,0.026068647,0.010538119,0.021244984,0.06525396,1.395188136,5.015334311,0.069423829,9,0.433074387,0.030472294,-0.000762223,0.502109619,0.036691255,21.78078056,-3.643357357,1.366523379,131.8135133,0,0.013034125,0.166666667,0,0.049206378,0.026386391,0.030621,0,0
20403,S012C002P018R001A045.skeleton,18,45,Touch Chest,0.093520316,0.060149521,0.016355094,0.046343167,4.23081747,11.08577786,0.233036316,5,0.152190722,0.078547297,-0.000759587,0.25474104,0.015003018,23.70567684,11.06778585,1.713191221,81.4899677,30,0.109763014,0.766666667,1,0.015872729,0.001997765,0.062317787,30,0.980018927
20404,S012C002P018R001A045.skeleton,18,45,Touch Chest,0.026236309,0.009416105,0.018696512,0.088747615,0.865591693,4.824587133,0.156583501,9,0.172000643,0.034383388,0.001609605,0.190526094,0.029109689,22.51731697,0.079840846,1.720212023,80.93837923,30,0.181700168,0.633333333,0.1,0.057431945,0.068447349,0.061746567,30,0.983963658
20405,S012C003P018R001A045.skeleton,18,45,Touch Chest,0.170943047,0.056705264,0.014953949,0.040258354,4.054610239,11.07923525,0.048285061,10,0.162635172,0.389437599,-0.000649384,0.519349049,0.017989959,21.5060109,9.96565892,1.262006247,78.15766617,17,0.011060007,0.633333333,1,0.009906629,0.012219258,0.197062983,17,0.965990323
20406,S012C003P018R001A045.skeleton,18,45,Touch Chest,0.013147307,0.004232291,0.008847543,0.021726081,1.241898626,4.047411768,0.019642219,10,0.144070206,0.053151337,0.000182106,0.49920456,0.008775872,18.57217547,-3.408357504,1.262006247,78.52961834,30,0.015239933,0.133333333,0,0.009997744,0.011554861,0.083445532,30,0.97286566
20407,S013C001P018R001A045.skeleton,18,45,Touch Chest,0.009235711,0.012680713,0.014990399,0.072646223,0.835872659,4.15115131,0.025387728,16,0.761699309,0.004597831,0.000367325,3.587851928,0.00565906,12.5842047,0.620210637,0.263930725,34.47281893,0,0.02622648,0.1,0,0.01955445,0.034466776,0.021014914,0,0
20408,S013C001P018R001A045.skeleton,18,45,Touch Chest,0.001765237,0.011351193,0.012098401,0.072646223,0.696702384,4.15115131,0.024253475,12,0.780740948,0,-0.00065938,0.33667752,0.018721088,13.70288389,1.376814078,0.265318063,36.17985549,0,0.032980821,0.033333333,0,0.01955445,0.005214969,0.021014914,0,0
20409,S013C001P018R001A045.skeleton,18,45,Touch Chest,0.05132088,0.004550905,0.007726995,0.051681308,0.582034781,2.817524872,0.006997014,12,0.772376734,0.040286192,0.000326319,3.269261793,0.018721088,14.37281249,0.882756765,0.266492892,34.25623389,0,0.041308938,0.966666667,1,0.018183717,0.005214969,0.018118653,0,0
20410,S013C002P018R001A045.skeleton,18,45,Touch Chest,0.043978873,0.18106992,0.129516986,0.500263915,7.904078577,36.11043714,0.954273657,15,0.437524104,0.060051333,-0.000535873,2.536265116,0.15408481,16.90609695,1.075187076,0.186828415,69.01792785,0,0.283995159,0.033333333,0,0.317772858,0.270827039,0.300696536,0,0
20411,S013C002P018R001A045.skeleton,18,45,Touch Chest,0.177405344,0.051513881,0.129395679,0.317063506,5.217775851,19.17725658,0.613925544,12,0.446881466,0.11403747,0.00363799,0.170250222,0.226985562,13.84544786,-12.63686937,0.250148308,12.82839314,0,0.249095754,0.6,0,0.208853888,-0.023122259,0.29291763,0,0
20412,S013C002P018R001A045.skeleton,18,45,Touch Chest,0.446866837,0.283031744,0.134560247,0.549383059,7.240108481,33.58537621,0.492012334,15,0.194149423,0.252732043,-0.002229667,0.605962178,0.2846587,21.08229475,4.722448665,0.357201483,53.05292742,2,0.247343763,0.566666667,0,0.206709559,0.191948806,0.335765538,1,0.95759586
20413,S013C003P018R001A045.skeleton,18,45,Touch Chest,0.036267716,0.029537087,0.020077092,0.063966738,0.428000246,1.731997006,0.013489637,15,0.353029583,0.017336451,-0.000553484,0.710315316,0.031862798,78.34687386,1.485691648,0.459459784,128.9101077,0,0.079139878,0.9,0.5,0.05538026,0.03295979,0.048376192,0,0
20414,S013C003P018R001A045.skeleton,18,45,Touch Chest,0.02893917,0.03084156,0.017363304,0.080700298,0.560228834,2.500574477,0.021848349,14,0.358769104,0.04681682,0.000663296,0.84420588,0.017347262,77.13925069,-0.698720186,0.445715553,119.0408614,0,0.077326408,0.7,0.3,0.051588069,-0.028466742,0.042471042,0,0
20415,S013C003P018R001A045.skeleton,18,45,Touch Chest,0.026591283,0.023836602,0.019000586,0.080700298,0.5475307,2.500574477,0.021848349,14,0.358769104,0.046185573,-0.000205314,1.534073762,0.040001349,78.8130686,0.564841321,0.445715553,119.0408614,0,0.083613731,0.666666667,0.1,0.051588069,0.004735354,0.042471042,0,0
20416,S003C001P018R002A045.skeleton,18,45,Touch Chest,0.012496796,0.000744303,0.00509076,0.012700182,0.447025286,1.698413933,0.073241584,2,0.311052624,0.310619935,0.000272029,0.021770762,0.003447559,4.587563201,0.568320719,1.354066739,88.81062434,0,0.002394136,0.466666667,0,0.006173687,0.002113579,0.104921645,0,0
20417,S003C001P018R002A045.skeleton,18,45,Touch Chest,0.00073866,0.003015983,0.005232925,0.012700182,0.860379479,2.542822246,0.061692575,1,0.298940774,0.148824369,-0.000183564,0.093793006,0.003136038,5.431971514,2.3199268,1.338017057,89.85813186,1,0.002055774,0.033333333,0,0.006173687,0.003133079,0.097466233,1,0
20418,S003C002P018R002A045.skeleton,18,45,Touch Chest,0.033869834,0.002048258,0.003694393,0.008944206,0.571745078,2.176765852,0.014925513,8,0.334540912,0.24237644,0.000175787,0.565602723,0.006560439,11.6358365,0.596977949,1.28310835,86.64553787,0,0.002317066,0.966666667,0.3,0.005800695,0.000523859,0.082846253,0,0
20419,S003C002P018R002A045.skeleton,18,45,Touch Chest,0.035822954,0.012225455,0.003975244,0.008944206,1.24022572,3.497227326,0.030380753,7,0.322238164,0.033882957,-0.000122894,0.362707376,0.006560439,13.3044722,3.497227326,1.291101108,87.77949168,0,0.001868813,0.8,1,0.005800695,0.000267886,0.009087913,0,0
20420,S003C003P018R002A045.skeleton,18,45,Touch Chest,0.005385522,0.001051661,0.008197843,0.031775967,0.938821166,3.164742711,0.09394716,2,0.310246776,0.319104366,1.30E-05,0.134749645,0.006252125,3.811683246,-1.320659783,1.671751817,49.44627492,0,0.015755406,0.433333333,0,0.022300642,-0.004314481,0.277296797,0,0
20421,S003C003P018R002A045.skeleton,18,45,Touch Chest,0.027197761,0.002723605,0.009791827,0.050930074,0.668087374,2.364533513,0.101797419,6,0.310246776,0.002581572,-7.65E-06,0.083705187,0.049632459,4.76842802,2.16635189,1.618712625,49.44627492,0,0.01456243,0.7,0.1,0.039444123,0.008603226,0.003124316,0,0
20422,S005C001P018R002A045.skeleton,18,45,Touch Chest,0,0.000945959,0.00290166,0.006606879,0.273732615,1.018133367,0.015760735,14,0.507514563,0.018546724,-6.40E-05,0.290231574,0.003240171,9.34986412,-0.568365165,1.482445126,158.0348634,0,0.010230181,0,0,0.003077719,0.000423952,0.00709711,0,0
20423,S005C001P018R002A045.skeleton,18,45,Touch Chest,0.004529261,0.000695528,0.003115932,0.019569631,0.603414296,2.451624704,0.040325401,10,0.50539261,0.012460137,0.000145033,0.027736284,0.003240171,7.353040305,-2.21477333,1.474232339,158.0292725,0,0.007671131,0.233333333,0,0.004328512,0.000423952,0.005867406,0,0
20424,S005C001P018R002A045.skeleton,18,45,Touch Chest,0.032305342,0.006032629,0.008608702,0.026698396,1.077068348,4.175981125,0.114984283,5,0.50539261,0.003360654,0.000694242,0.161015802,0.007008868,11.27280107,1.931932499,1.474232339,158.0292725,0,0.005671008,0.966666667,0.2,0.00486862,0.022364928,0.021152406,0,0
20425,S005C001P018R002A045.skeleton,18,45,Touch Chest,0.088851381,0.037096199,0.014495765,0.026698396,3.626741365,10.16207069,0.180580354,4,0.574481085,0,0.000207653,0.20932352,0.01715194,17.25889064,10.03853795,1.440662821,154.5831345,0,0.00594023,0.8,1,0.035015337,0.006725553,0.021152406,0,0
20426,S005C002P018R002A045.skeleton,18,45,Touch Chest,0.004634774,7.46E-06,0.001255659,0.003163357,0.038361705,0.155220609,0.00994835,7,0.652370309,0.001039653,-5.90E-05,0.273031796,0.001331113,1.268338778,-0.1379073,1.323657945,161.1554161,0,0.001588194,0.766666667,1,0.002343988,0.000313195,0.002569555,0,0
20427,S005C002P018R002A045.skeleton,18,45,Touch Chest,0.019161,4.21E-06,0.001828575,0.006756659,0.240798104,0.707201233,0.018817461,7,0.441274914,0.217075286,0.000148307,0.693415859,0.004226645,0.861653531,-0.552169807,1.321938672,108.2993005,0,0.000839264,0.966666667,0.3,0.001839409,-0.000475827,0.087165682,0,0
20428,S005C002P018R002A045.skeleton,18,45,Touch Chest,0.044199995,0.005766407,0.007141814,0.02297465,1.591247408,5.567427114,0.048398149,2,0.408588694,0.242705384,0.000653295,0.248285545,0.004967015,6.283785269,5.024235327,1.320781762,106.3668694,0,0.001437131,0.966666667,0.4,0.002286991,0.001558337,0.087165682,0,0
20429,S005C002P018R002A045.skeleton,18,45,Touch Chest,0.075756376,0.022443526,0.011370904,0.02297465,3.865090563,11.20441472,0.044358881,6,0.37976798,0.06108363,1.66E-05,0.241473151,0.006532871,12.20306739,11.20441472,1.305581497,105.2735161,0,0.001717095,0.966666667,0.9,0.004234548,0.002400143,0.014256952,0,0
20430,S005C003P018R002A045.skeleton,18,45,Touch Chest,0.029819425,0.014566318,0.020391057,0.116936191,2.850172015,7.071126794,0.131178703,12,0.554239403,0.008836836,0.000194126,1.136385027,0.00913705,4.050451932,0.319301208,1.177480117,62.80251336,0,0.127201457,0.533333333,0,0.021936095,0.028313323,0.040171877,0,0
20431,S005C003P018R002A045.skeleton,18,45,Touch Chest,0.02079012,0.007675797,0.029740265,0.132276936,2.855467224,8.722151392,0.159427701,16,0.554239403,0.050870697,0.000263298,0.083110794,0.027440471,10.03161284,0.208887806,1.314328414,62.80251336,0,0.057373058,0.733333333,0.1,0.027124787,0.02405388,0.040171877,0,0
20432,S005C003P018R002A045.skeleton,18,45,Touch Chest,0.091353665,0.022103314,0.038564786,0.132276936,3.236833929,9.183391014,0.151280471,11,0.544689243,0.01218922,0.000239404,0.226278609,0.051596427,9.352873906,5.464612042,1.431596784,55.84906319,0,0.061163905,0.933333333,0.1,0.046106372,0.002934838,0.043090232,0,0
20433,S005C003P018R002A045.skeleton,18,45,Touch Chest,0.080853366,0.007953755,0.027585272,0.122797164,2.720148999,9.183391014,0.149254065,3,0.536559286,0.05939267,-0.00145761,0.326800789,0.051596427,12.61893627,2.211690041,1.39271299,55.55012591,0,0.049577015,0.9,1,0.048767381,0.024044139,0.043090232,0,0
20434,S007C001P018R002A045.skeleton,18,45,Touch Chest,0.063739678,0.037810939,0.040669155,0.090407732,1.390920266,7.670672793,0.119618478,14,0.344063689,0.141378905,-0.00126799,0.080435114,0.039654803,19.26785306,1.178884003,0.333798303,75.0501249,0,0.175148538,0.3,0,0.040905028,0.020267223,0.139199713,0,0
20435,S007C001P018R002A045.skeleton,18,45,Touch Chest,0.0379831,0.013966373,0.039294909,0.136204002,1.083567158,5.277734764,0.060756961,12,0.386719015,0.086289706,0.000894472,0.236455637,0.039654803,21.55658732,2.294859724,0.222797091,77.69320544,0,0.222020836,0.133333333,0.1,0.047452934,0.020267223,0.080232874,0,0
20436,S007C001P018R002A045.skeleton,18,45,Touch Chest,0.030104527,0.017679295,0.043534689,0.155240154,1.553546909,5.545089482,0.131210638,12,0.386719015,0.093313479,-0.000192987,0.219833711,0.026237405,20.10501953,1.191669246,0.222797091,77.69320544,0,0.23327184,0.166666667,0,0.047452934,0.011445242,0.079306515,0,0
20437,S007C002P018R002A045.skeleton,18,45,Touch Chest,0.066393989,0.000916057,0.015792739,0.04245741,4.107705585,10.45276129,0.071678981,3,0.374525357,0.263521843,0.000926357,0.162443132,0.012061283,2.615737745,-8.992733617,1.416921894,93.59238054,0,0.001995146,0.9,0.7,0.008673106,0.007562225,0.095137946,0,0
20438,S007C002P018R002A045.skeleton,18,45,Touch Chest,0.062605342,0,0.017085571,0.04245741,2.305761516,8.70516447,0.075666719,5,0.348198886,0.086219541,-0.001215814,0.15111197,0.012061283,3.235620751,-6.883263059,1.41049588,95.09384801,0,0.003108698,0.666666667,1,0.008673106,0.007562225,0.010010985,0,0
20439,S007C003P018R002A045.skeleton,18,45,Touch Chest,0.128711077,0.060520545,0.023831466,0.158772726,6.383904951,16.64406255,0.275366367,3,0.323192541,0.290013946,0.001228361,0.297101292,0.047307097,20.48074268,16.17503959,1.354471441,134.8330742,0,0.051426704,0.966666667,0.4,0.058530152,0.048063665,0.118090471,0,0
20440,S007C003P018R002A045.skeleton,18,45,Touch Chest,0.133753982,0.05800148,0.029999535,0.158772726,4.233590984,14.57787043,0.242703153,3,0.323192541,0.006233421,-0.001477948,0.284753206,0.047307097,16.37879444,10.45419965,1.354471441,134.8330742,0,0.039078016,0.466666667,0.5,0.06227864,0.048063665,0.014794904,0,0
20441,S010C001P018R002A045.skeleton,18,45,Touch Chest,0.017937877,0.01698131,0.023635807,0.063738181,1.799964006,7.058439938,0.119523194,16,0.559227561,0.251015576,-0.000535547,0.173799292,0.026766389,22.25161868,-0.139804018,0.560714342,119.1722733,0,0.502681347,0.333333333,0,0.062039793,0.007577665,0.239296941,0,0
20442,S010C001P018R002A045.skeleton,18,45,Touch Chest,0.011093205,0.017153691,0.01735814,0.056988346,1.103307132,3.843613394,0.04001624,12,0.506762331,0.20155146,-0.000196989,0.550476136,0.025245916,21.96637115,-0.399109548,0.625330567,128.0782469,0,0.325187253,0.066666667,0.1,0.062039793,0.010309334,0.161707285,0,0
20443,S010C001P018R002A045.skeleton,18,45,Touch Chest,0.026567952,0.013390212,0.016033014,0.038867254,0.740407244,3.417045947,0.040678426,13,0.506762331,0.190236433,0.000324394,1.269294057,0.024070267,22.27620398,-0.188947117,0.678748794,128.0782469,0,0.317379688,0.533333333,0,0.039615058,0.012955138,0.104909418,0,0
20444,S010C001P018R002A045.skeleton,18,45,Touch Chest,0.00519942,0.013566963,0.015952013,0.038867254,1.013382533,4.418256438,0.040678426,15,0.507676766,0.112807708,-0.000205443,1.130774716,0.026973032,20.56688797,-1.871745887,0.678748794,138.376939,0,0.358350166,0.033333333,0,0.03819886,0.015011264,0.149837543,0,0
20445,S010C002P018R002A045.skeleton,18,45,Touch Chest,0.221364077,0.086249089,0.016322515,0.033588125,5.404278706,15.26484104,0.042851982,10,0.28085524,0.22970745,-0.000119718,0.558678154,0.021065553,26.57926718,15.26484104,1.251586048,86.5758856,8,0.009511465,0.9,1,0.010134604,0.004724979,0.038911795,5,0.994010605
20446,S010C002P018R002A045.skeleton,18,45,Touch Chest,0.10937259,0.039520744,0.011374111,0.032472415,1.377526499,5.615666295,0.062549599,8,0.277362194,0.073941752,-0.000488621,0.268892827,0.021065553,23.97112012,2.988958831,1.251586048,86.11476193,17,0.004747483,0.4,0.1,0.006172335,0.009762403,0.016093247,12,0.992653761
20447,S010C002P018R002A045.skeleton,18,45,Touch Chest,0,0,0.009288436,0.012468438,2.165376185,7.014813463,0.024349362,13,0.277362194,0.018914346,0.000122374,0.738770814,0,19.58301412,-7.014813463,1.260326273,86.11476193,9,0.012034913,0,0,0.004260382,-0.001792525,0.011492784,7,0.992238749
20448,S010C002P018R002A045.skeleton,18,45,Touch Chest,0,0,0.009284796,0.012468438,2.412259484,8.061325957,0.0295714,12,0.234587384,0.21495634,-3.13E-05,0.544127083,0,15.65761439,-8.061325957,1.274350224,96.12668289,13,0.011618717,0,0,0.004260382,-0.002354675,0.220001865,13,0.98748257
20449,S010C003P018R002A045.skeleton,18,45,Touch Chest,0.064600119,0.036009461,0.025412927,0.199780431,1.72968033,6.369166758,0.325643887,8,0.301986054,0.005320874,-0.000172099,0.116711829,0.029857704,19.29275868,3.566228426,1.352660355,141.592261,0,0.066577595,0.833333333,0.9,0.071401613,0.033888746,0.010247474,0,0
20450,S010C003P018R002A045.skeleton,18,45,Touch Chest,0.080531739,0.00948912,0.014944498,0.052985935,0.837165346,2.89879234,0.024452644,10,0.337228888,0.016188829,-0.000347558,0.294741525,0.021420351,16.57049019,-1.195733688,1.352660355,141.6173684,0,0.020620821,0.333333333,0,0.01404239,0.014946431,0.004818401,0,0
20451,S010C003P018R002A045.skeleton,18,45,Touch Chest,0.002992073,0,0.011464808,0.023707398,2.018624561,6.161976671,0.08837803,4,0.292717893,0.0601745,-0.000253998,0.275131758,0.005233567,13.26951337,-6.161976671,1.422091289,141.6239087,4,0.02907132,0.066666667,0,0.01458132,0.00234768,0.006272475,4,0.997560861
20452,S010C003P018R002A045.skeleton,18,45,Touch Chest,0,0,0.00994856,0.033258609,1.475465793,5.38956205,0.108755344,6,0.259372732,0.077190922,8.12E-05,0.087173646,0.006382609,10.90924631,-5.38956205,1.423511298,141.6222757,19,0.03070596,0,0,0.01458132,-0.002486243,0.013975034,19,0.990260461
20453,S011C001P018R002A045.skeleton,18,45,Touch Chest,0.013802502,0.013735159,0.011313682,0.036778594,1.410622137,4.180168927,0.183813667,4,0.334750927,0.26816094,0.000286138,0.013065108,0.008116029,18.17659583,2.45551045,1.386638114,91.15557184,0,0.005282477,0.466666667,0,0.025680675,0.000849146,0.094489983,0,0
20454,S011C001P018R002A045.skeleton,18,45,Touch Chest,0.001451418,0.015242086,0.011103335,0.036778594,1.083905497,3.46314864,0.119997712,9,0.337762339,0,-0.000388159,0.30110714,0.008155063,14.94031303,-0.458905787,1.384792353,90.6057793,0,0.006854075,0.1,0,0.025680675,0.00598503,0.007483824,0,0
20455,S011C001P018R002A045.skeleton,18,45,Touch Chest,0.001335671,0,0.008426454,0.017703903,2.031740275,6.015144496,0.07315683,10,0.351625757,0.013962666,-5.87E-05,0.260933785,0.011044899,12.07479417,-6.015144496,1.384792353,92.83764085,0,0.003996107,0.033333333,0,0.015272172,0.0038085,0.007483824,0,0
20456,S011C001P018R002A045.skeleton,18,45,Touch Chest,0.019051277,0,0.006800098,0.017703903,0.761926716,2.764182349,0.070329922,9,0.374601442,0,-0.000172544,0.01715002,0.011044899,12.29357838,-2.417721688,1.476838838,92.78337304,0,0.002814116,0.8,0.4,0.012252175,0.0038085,0.006168639,0,0
20457,S011C002P018R002A045.skeleton,18,45,Touch Chest,0.110960265,0.041167996,0.010126278,0.0291389,2.992162068,8.462041498,0.069217187,11,0.281988543,0.376529134,0.000194163,0.453092844,0.018035884,20.22275385,8.202765913,1.315329911,94.04583098,3,0.002222756,0.933333333,1,0.00791572,0.002662625,0.083866785,3,0.997828887
