window_id,subject_id,original_label,stage1_target,abnormal_probability,prediction_threshold_0.50
19139,8,Touch Chest,1,0.735103189945221,1
19140,8,Touch Chest,1,0.13127699494361877,0
19141,8,Touch Chest,1,0.03664623573422432,0
19142,8,Touch Chest,1,0.39725032448768616,0
19143,8,Touch Chest,1,0.31043434143066406,0
19144,8,Touch Chest,1,0.31715986132621765,0
19145,8,Touch Chest,1,0.07980071008205414,0
19146,8,Touch Chest,1,0.9132062792778015,1
19147,8,Touch Chest,1,0.6755455136299133,1
19148,8,Touch Chest,1,0.17673228681087494,0
19149,8,Touch Chest,1,0.1494825780391693,0
19150,8,Touch Chest,1,0.07839077711105347,0
19151,8,Touch Chest,1,0.05815134570002556,0
19152,8,Touch Chest,1,0.9184690117835999,1
19153,8,Touch Chest,1,0.8524545431137085,1
19154,8,Touch Chest,1,0.3179280459880829,0
19155,8,Touch Chest,1,0.4199589490890503,0
19156,8,Touch Chest,1,0.5475780963897705,1
19157,8,Touch Chest,1,0.25058725476264954,0
19158,8,Touch Chest,1,0.9692497253417969,1
19159,8,Touch Chest,1,0.9118027687072754,1
19160,8,Touch Chest,1,0.47456094622612,0
19161,8,Touch Chest,1,0.2132171243429184,0
19162,8,Touch Chest,1,0.16783782839775085,0
19163,8,Touch Chest,1,0.17671284079551697,0
19164,8,Touch Chest,1,0.4471702575683594,0
19165,8,Touch Chest,1,0.6231206059455872,1
19166,8,Touch Chest,1,0.6824638247489929,1
19167,8,Touch Chest,1,0.699382483959198,1
19168,8,Touch Chest,1,0.8741796016693115,1
19169,8,Touch Chest,1,0.967246413230896,1
19170,8,Touch Chest,1,0.14183172583580017,0
19171,8,Touch Chest,1,0.5071486234664917,1
19172,8,Touch Chest,1,0.388935387134552,0
19173,8,Touch Chest,1,0.6924046277999878,1
19174,8,Touch Chest,1,0.5139365196228027,1
19175,8,Touch Chest,1,0.7331425547599792,1
19176,8,Touch Chest,1,0.5421499013900757,1
19177,8,Touch Chest,1,0.6702001690864563,1
19178,8,Touch Chest,1,0.7403731346130371,1
19179,8,Touch Chest,1,0.833659291267395,1
19180,8,Touch Chest,1,0.6338707804679871,1
19181,8,Touch Chest,1,0.75531405210495,1
19182,8,Touch Chest,1,0.8270589113235474,1
19183,8,Touch Chest,1,0.8395397067070007,1
19184,8,Touch Chest,1,0.40289416909217834,0
19185,8,Touch Chest,1,0.4848344027996063,0
19186,8,Touch Chest,1,0.6701796650886536,1
19187,8,Touch Chest,1,0.3552408814430237,0
19188,8,Touch Chest,1,0.338624507188797,0
19189,8,Touch Chest,1,0.68942791223526,1
19190,8,Touch Chest,1,0.8659085631370544,1
19191,8,Touch Chest,1,0.9797859787940979,1
19192,8,Touch Chest,1,0.9174551367759705,1
19193,8,Touch Chest,1,0.9515635967254639,1
19194,8,Touch Chest,1,0.8233990669250488,1
19195,8,Touch Chest,1,0.6556130051612854,1
19196,8,Touch Chest,1,0.8859853744506836,1
19197,8,Touch Chest,1,0.7851511240005493,1
19198,8,Touch Chest,1,0.7830175757408142,1
19199,8,Touch Chest,1,0.7884945273399353,1
19200,8,Touch Chest,1,0.8356869220733643,1
19201,8,Touch Chest,1,0.8815441131591797,1
19202,8,Touch Chest,1,0.7815060615539551,1
19203,8,Touch Chest,1,0.8938062787055969,1
19204,8,Touch Chest,1,0.8359172940254211,1
19205,8,Touch Chest,1,0.9170589447021484,1
19206,8,Touch Chest,1,0.7695088386535645,1
19207,8,Touch Chest,1,0.7290406227111816,1
19208,8,Touch Chest,1,0.7997089624404907,1
19209,8,Touch Chest,1,0.2855135202407837,0
19210,8,Touch Chest,1,0.4246082305908203,0
19211,8,Touch Chest,1,0.9414660930633545,1
19212,8,Touch Chest,1,0.943577229976654,1
19213,8,Touch Chest,1,0.7330622673034668,1
19214,8,Touch Chest,1,0.662054717540741,1
19215,8,Touch Chest,1,0.7739577889442444,1
19216,8,Touch Chest,1,0.6879532337188721,1
19217,8,Touch Chest,1,0.6761367321014404,1
19218,8,Touch Chest,1,0.7849156856536865,1
19219,8,Touch Chest,1,0.9011294841766357,1
19220,8,Touch Chest,1,0.7999436855316162,1
19221,8,Touch Chest,1,0.8411654233932495,1
19222,8,Touch Chest,1,0.8675342202186584,1
19223,8,Touch Chest,1,0.23294395208358765,0
19224,8,Touch Chest,1,0.5257150530815125,1
19225,8,Touch Chest,1,0.9264076948165894,1
19226,8,Touch Chest,1,0.9746524095535278,1
19227,8,Touch Chest,1,0.5144122242927551,1
19228,8,Touch Chest,1,0.891973078250885,1
19229,8,Touch Chest,1,0.38358092308044434,0
19230,8,Touch Chest,1,0.9593860507011414,1
19231,8,Touch Chest,1,0.9832982420921326,1
19232,8,Touch Chest,1,0.9122626185417175,1
19233,8,Touch Chest,1,0.9929634928703308,1
19234,8,Touch Chest,1,0.9951021671295166,1
19235,8,Touch Chest,1,0.9879383444786072,1
19236,8,Touch Chest,1,0.9483085870742798,1
19237,8,Touch Chest,1,0.9356167912483215,1
19238,8,Touch Chest,1,0.6880773901939392,1
19239,8,Touch Chest,1,0.907213032245636,1
19240,8,Touch Chest,1,0.9830885529518127,1
19241,8,Touch Chest,1,0.5503624081611633,1
19242,8,Touch Chest,1,0.6247645020484924,1
19243,8,Touch Chest,1,0.7775368094444275,1
19244,8,Touch Chest,1,0.9382007718086243,1
19245,8,Touch Chest,1,0.9834946990013123,1
19246,8,Touch Chest,1,0.8330849409103394,1
19247,8,Touch Chest,1,0.6059582829475403,1
19248,8,Touch Chest,1,0.7504317760467529,1
19249,8,Touch Chest,1,0.31090813875198364,0
19250,8,Touch Chest,1,0.9141926765441895,1
19251,8,Touch Chest,1,0.7280099391937256,1
19252,8,Touch Chest,1,0.4356490969657898,0
19253,8,Touch Chest,1,0.7669958472251892,1
19254,8,Touch Chest,1,0.9643098711967468,1
19255,8,Touch Chest,1,0.9561513066291809,1
19256,8,Touch Chest,1,0.9877243041992188,1
19257,8,Touch Chest,1,0.9053247570991516,1
19258,8,Touch Chest,1,0.9774609804153442,1
19259,8,Touch Chest,1,0.2966603934764862,0
19260,8,Touch Chest,1,0.9721570611000061,1
19261,8,Touch Chest,1,0.99220871925354,1
19262,8,Touch Chest,1,0.9794842600822449,1
19263,8,Touch Chest,1,0.9898406863212585,1
19264,8,Touch Chest,1,0.869526743888855,1
19265,8,Touch Chest,1,0.9842310547828674,1
19266,8,Touch Chest,1,0.9911240339279175,1
19267,8,Touch Chest,1,0.9476515650749207,1
19268,8,Touch Chest,1,0.8379974365234375,1
19269,8,Touch Chest,1,0.9058662056922913,1
19270,8,Touch Chest,1,0.8837142586708069,1
19271,8,Touch Chest,1,0.1536317616701126,0
19272,8,Touch Chest,1,0.037156056612730026,0
19273,8,Touch Chest,1,0.01647498831152916,0
19274,8,Touch Chest,1,0.9600613713264465,1
19275,8,Touch Chest,1,0.7171286940574646,1
19276,8,Touch Chest,1,0.3112880289554596,0
19277,8,Touch Chest,1,0.7976924777030945,1
19278,8,Touch Chest,1,0.8534320592880249,1
19279,8,Touch Chest,1,0.5804994106292725,1
19280,8,Touch Chest,1,0.4126296937465668,0
19281,8,Touch Chest,1,0.2243315428495407,0
19282,8,Touch Chest,1,0.49792179465293884,0
19283,8,Touch Chest,1,0.4831547439098358,0
19284,8,Touch Chest,1,0.8555604815483093,1
19285,8,Touch Chest,1,0.5096554160118103,1
19286,8,Touch Chest,1,0.6919986009597778,1
19287,8,Touch Chest,1,0.42580559849739075,0
19288,8,Touch Chest,1,0.9701334238052368,1
19289,8,Touch Chest,1,0.907139241695404,1
19290,8,Touch Chest,1,0.33850741386413574,0
19291,8,Touch Chest,1,0.6108554601669312,1
19292,8,Touch Chest,1,0.7999359369277954,1
19293,8,Touch Chest,1,0.7817128896713257,1
19294,8,Touch Chest,1,0.7585737109184265,1
19295,8,Touch Chest,1,0.8784570693969727,1
19296,8,Touch Chest,1,0.5823324918746948,1
19297,8,Touch Chest,1,0.5927232503890991,1
19298,8,Touch Chest,1,0.5686416029930115,1
19299,8,Touch Chest,1,0.5436168909072876,1
19300,8,Touch Chest,1,0.7567294836044312,1
19301,8,Touch Chest,1,0.6159181594848633,1
19302,8,Touch Chest,1,0.7010014057159424,1
19303,8,Touch Chest,1,0.8174007534980774,1
19304,8,Touch Chest,1,0.7712228298187256,1
19305,8,Touch Chest,1,0.08670543134212494,0
19306,8,Touch Chest,1,0.18262076377868652,0
19307,8,Touch Chest,1,0.14358174800872803,0
19308,8,Touch Chest,1,0.8915927410125732,1
19309,8,Touch Chest,1,0.911577045917511,1
19310,8,Touch Chest,1,0.1725723296403885,0
19311,8,Touch Chest,1,0.4474128484725952,0
19312,8,Touch Chest,1,0.2227589339017868,0
19313,8,Touch Chest,1,0.2267061471939087,0
19314,8,Touch Chest,1,0.3147861063480377,0
19315,8,Touch Chest,1,0.5703840255737305,1
19316,8,Touch Chest,1,0.7488009929656982,1
19317,8,Touch Chest,1,0.77558434009552,1
19318,8,Touch Chest,1,0.11557872593402863,0
19319,8,Touch Chest,1,0.22275401651859283,0
19320,8,Touch Chest,1,0.319577157497406,0
19321,8,Touch Chest,1,0.5351327061653137,1
19322,8,Touch Chest,1,0.6873019337654114,1
19323,8,Touch Chest,1,0.7323459982872009,1
19324,8,Touch Chest,1,0.27674973011016846,0
19325,8,Touch Chest,1,0.5153602957725525,1
19326,8,Touch Chest,1,0.8762840628623962,1
19327,8,Touch Chest,1,0.823012113571167,1
19328,8,Touch Chest,1,0.9558329582214355,1
19329,8,Touch Chest,1,0.5273721814155579,1
19330,8,Touch Chest,1,0.9705076217651367,1
19331,8,Touch Chest,1,0.8345652222633362,1
19332,8,Touch Chest,1,0.7098186016082764,1
19333,8,Touch Chest,1,0.6626007556915283,1
19334,8,Touch Chest,1,0.4744567573070526,0
19335,8,Touch Chest,1,0.3466035723686218,0
19336,8,Touch Chest,1,0.02998466230928898,0
19337,8,Touch Chest,1,0.316638708114624,0
19338,8,Touch Chest,1,0.6035977602005005,1
19339,8,Touch Chest,1,0.06772196292877197,0
19340,8,Touch Chest,1,0.043581414967775345,0
19341,8,Touch Chest,1,0.09977397322654724,0
19342,8,Touch Chest,1,0.9769017100334167,1
19343,8,Touch Chest,1,0.11520332098007202,0
19344,8,Touch Chest,1,0.03367558866739273,0
19345,8,Touch Chest,1,0.021365979686379433,0
19346,8,Touch Chest,1,0.9694017767906189,1
19347,8,Touch Chest,1,0.5195766687393188,1
19348,8,Touch Chest,1,0.6950300931930542,1
19349,8,Touch Chest,1,0.7400493025779724,1
19350,8,Touch Chest,1,0.8639987707138062,1
19351,8,Touch Chest,1,0.6085194945335388,1
19352,8,Touch Chest,1,0.45478108525276184,0
19353,8,Touch Chest,1,0.5218774080276489,1
19354,8,Touch Chest,1,0.6894737482070923,1
19355,8,Touch Chest,1,0.9691303372383118,1
19356,8,Touch Chest,1,0.4740982949733734,0
19357,8,Touch Chest,1,0.24943159520626068,0
19358,8,Touch Chest,1,0.18754246830940247,0
19359,8,Touch Chest,1,0.6431306004524231,1
19360,8,Touch Chest,1,0.9157549142837524,1
19361,8,Touch Chest,1,0.8193657994270325,1
19362,8,Touch Chest,1,0.8350498676300049,1
19363,8,Touch Chest,1,0.8371244072914124,1
19364,8,Touch Chest,1,0.8574810028076172,1
19365,8,Touch Chest,1,0.4117128551006317,0
19366,8,Touch Chest,1,0.9168382883071899,1
19367,8,Touch Chest,1,0.9051365256309509,1
19368,8,Touch Chest,1,0.14875036478042603,0
19369,8,Touch Chest,1,0.08297833055257797,0
19370,8,Touch Chest,1,0.13414499163627625,0
19371,8,Touch Chest,1,0.9045136570930481,1
19372,8,Touch Chest,1,0.9422678351402283,1
19373,8,Touch Chest,1,0.9903996586799622,1
19374,8,Touch Chest,1,0.9314699769020081,1
19375,8,Touch Chest,1,0.9013169407844543,1
19376,8,Touch Chest,1,0.9003095626831055,1
19377,8,Touch Chest,1,0.5638151168823242,1
19378,8,Touch Chest,1,0.504475474357605,1
19379,8,Touch Chest,1,0.543420672416687,1
19380,8,Touch Chest,1,0.698032796382904,1
19381,8,Touch Chest,1,0.4859654903411865,0
19382,8,Touch Chest,1,0.8267767429351807,1
19383,8,Touch Chest,1,0.5315650701522827,1
19384,8,Touch Chest,1,0.5431049466133118,1
19385,8,Touch Chest,1,0.37519311904907227,0
19386,8,Touch Chest,1,0.6647781133651733,1
19387,8,Touch Chest,1,0.20603035390377045,0
19388,8,Touch Chest,1,0.8727714419364929,1
19389,8,Touch Chest,1,0.5445842146873474,1
19390,8,Touch Chest,1,0.34635794162750244,0
19391,8,Touch Chest,1,0.41489502787590027,0
19392,8,Touch Chest,1,0.40386608242988586,0
19393,8,Touch Chest,1,0.43302685022354126,0
19394,8,Touch Chest,1,0.39093613624572754,0
19395,8,Touch Chest,1,0.04920939356088638,0
19396,8,Touch Chest,1,0.4534650444984436,0
19397,8,Touch Chest,1,0.14212757349014282,0
19398,8,Touch Chest,1,0.9206733107566833,1
19399,8,Touch Chest,1,0.9820131659507751,1
19400,8,Touch Chest,1,0.9762826561927795,1
19401,8,Touch Chest,1,0.8762679696083069,1
19402,8,Touch Chest,1,0.9777776002883911,1
19403,8,Touch Chest,1,0.8376738429069519,1
19404,8,Touch Chest,1,0.7743748426437378,1
19405,8,Touch Chest,1,0.8975171446800232,1
19406,8,Touch Chest,1,0.9223576188087463,1
19407,8,Touch Chest,1,0.9367051720619202,1
19408,8,Touch Chest,1,0.9184066653251648,1
19409,8,Touch Chest,1,0.8983993530273438,1
19410,8,Touch Chest,1,0.9042187333106995,1
19411,8,Touch Chest,1,0.9207910299301147,1
19412,8,Touch Chest,1,0.9285452961921692,1
19413,8,Touch Chest,1,0.2644112706184387,0
19414,8,Touch Chest,1,0.7111353278160095,1
19415,8,Touch Chest,1,0.8762381672859192,1
19416,8,Touch Chest,1,0.861275851726532,1
19417,8,Touch Chest,1,0.44783133268356323,0
19418,8,Touch Chest,1,0.953839123249054,1
19419,8,Touch Chest,1,0.9846663475036621,1
19420,8,Touch Chest,1,0.9792056679725647,1
19421,8,Touch Chest,1,0.8196588754653931,1
19422,8,Touch Chest,1,0.905232846736908,1
19423,8,Touch Chest,1,0.8129081130027771,1
19424,8,Touch Chest,1,0.9142449498176575,1
19425,8,Touch Chest,1,0.9622407555580139,1
19426,8,Touch Chest,1,0.8750067949295044,1
19427,8,Touch Chest,1,0.8170167207717896,1
19428,8,Touch Chest,1,0.4949934184551239,0
19429,8,Touch Chest,1,0.6841848492622375,1
19430,8,Touch Chest,1,0.7583320140838623,1
19431,8,Touch Chest,1,0.6133694648742676,1
19432,8,Touch Chest,1,0.6569795608520508,1
19433,8,Touch Chest,1,0.8567930459976196,1
19434,8,Touch Chest,1,0.9320713877677917,1
19435,8,Touch Chest,1,0.8456562161445618,1
19436,8,Touch Chest,1,0.9262233972549438,1
19437,8,Touch Chest,1,0.9629525542259216,1
19438,8,Touch Chest,1,0.8049502372741699,1
19439,8,Touch Chest,1,0.6001471877098083,1
19440,8,Touch Chest,1,0.6873832941055298,1
19441,8,Touch Chest,1,0.8651619553565979,1
19442,8,Touch Chest,1,0.8249691724777222,1
19443,8,Touch Chest,1,0.34579330682754517,0
19444,8,Touch Chest,1,0.414553701877594,0
19445,8,Touch Chest,1,0.640350878238678,1
19446,8,Touch Chest,1,0.7922559380531311,1
19447,8,Touch Chest,1,0.6803095936775208,1
19448,8,Touch Chest,1,0.5965369343757629,1
19449,8,Touch Chest,1,0.6763627529144287,1
19450,8,Touch Chest,1,0.8892461061477661,1
19451,8,Touch Chest,1,0.6783668994903564,1
19452,8,Touch Chest,1,0.9041838049888611,1
19453,8,Touch Chest,1,0.13280971348285675,0
19454,8,Touch Chest,1,0.05503733456134796,0
19455,8,Touch Chest,1,0.2144649773836136,0
19456,8,Touch Chest,1,0.3950943350791931,0
19457,8,Touch Chest,1,0.11788550764322281,0
19458,9,Touch Chest,1,0.9941632151603699,1
19459,9,Touch Chest,1,0.9792286157608032,1
19460,9,Touch Chest,1,0.9818758368492126,1
19461,9,Touch Chest,1,0.9384710788726807,1
19462,9,Touch Chest,1,0.9970219731330872,1
19463,9,Touch Chest,1,0.981099545955658,1
19464,9,Touch Chest,1,0.8076803684234619,1
19465,9,Touch Chest,1,0.6874419450759888,1
19466,9,Touch Chest,1,0.8702418208122253,1
19467,9,Touch Chest,1,0.7887333035469055,1
19468,9,Touch Chest,1,0.635528564453125,1
19469,9,Touch Chest,1,0.6019268035888672,1
19470,9,Touch Chest,1,0.8177952170372009,1
19471,9,Touch Chest,1,0.7206617593765259,1
19472,9,Touch Chest,1,0.8757920861244202,1
19473,9,Touch Chest,1,0.6833450198173523,1
19474,9,Touch Chest,1,0.5238568782806396,1
19475,9,Touch Chest,1,0.40487733483314514,0
19476,9,Touch Chest,1,0.9695383906364441,1
19477,9,Touch Chest,1,0.9752697348594666,1
19478,9,Touch Chest,1,0.9538066983222961,1
19479,9,Touch Chest,1,0.8388956189155579,1
19480,9,Touch Chest,1,0.9810219407081604,1
19481,9,Touch Chest,1,0.9848782420158386,1
19482,9,Touch Chest,1,0.989456832408905,1
19483,9,Touch Chest,1,0.9748021364212036,1
19484,9,Touch Chest,1,0.9576063752174377,1
19485,9,Touch Chest,1,0.9074028134346008,1
19486,9,Touch Chest,1,0.9001080989837646,1
19487,9,Touch Chest,1,0.7494236826896667,1
19488,9,Touch Chest,1,0.9567880034446716,1
19489,9,Touch Chest,1,0.9544247388839722,1
19490,9,Touch Chest,1,0.9771845936775208,1
19491,9,Touch Chest,1,0.8891234993934631,1
19492,9,Touch Chest,1,0.9500410556793213,1
19493,9,Touch Chest,1,0.980368435382843,1
19494,9,Touch Chest,1,0.8911359906196594,1
19495,9,Touch Chest,1,0.8035486936569214,1
19496,9,Touch Chest,1,0.9184284806251526,1
19497,10,Touch Chest,1,0.3472710847854614,0
19498,10,Touch Chest,1,0.6565237641334534,1
19499,10,Touch Chest,1,0.963341236114502,1
19500,10,Touch Chest,1,0.9471663236618042,1
19501,10,Touch Chest,1,0.6251283884048462,1
19502,10,Touch Chest,1,0.8344656825065613,1
19503,10,Touch Chest,1,0.8028135299682617,1
19504,10,Touch Chest,1,0.12265438586473465,0
19505,10,Touch Chest,1,0.32818546891212463,0
19506,10,Touch Chest,1,0.6557724475860596,1
19507,10,Touch Chest,1,0.5567868947982788,1
19508,10,Touch Chest,1,0.2740916311740875,0
19509,10,Touch Chest,1,0.7567430138587952,1
19510,10,Touch Chest,1,0.8859710693359375,1
19511,10,Touch Chest,1,0.04835623502731323,0
19512,10,Touch Chest,1,0.7705525755882263,1
19513,10,Touch Chest,1,0.9849883317947388,1
19514,10,Touch Chest,1,0.9206920862197876,1
19515,10,Touch Chest,1,0.720747172832489,1
19516,10,Touch Chest,1,0.7844545841217041,1
19517,10,Touch Chest,1,0.5288024544715881,1
19518,10,Touch Chest,1,0.44480037689208984,0
19519,10,Touch Chest,1,0.7263307571411133,1
19520,10,Touch Chest,1,0.10686700791120529,0
19521,10,Touch Chest,1,0.12347687780857086,0
19522,10,Touch Chest,1,0.3483494818210602,0
19523,10,Touch Chest,1,0.07150230556726456,0
19524,10,Touch Chest,1,0.25106683373451233,0
19525,10,Touch Chest,1,0.3435089588165283,0
19526,10,Touch Chest,1,0.0852460041642189,0
19527,10,Touch Chest,1,0.21639326214790344,0
19528,10,Touch Chest,1,0.4312075078487396,0
19529,10,Touch Chest,1,0.35032886266708374,0
19530,10,Touch Chest,1,0.08277425915002823,0
19531,10,Touch Chest,1,0.07872088253498077,0
19532,10,Touch Chest,1,0.040117524564266205,0
19533,10,Touch Chest,1,0.9933984279632568,1
19534,10,Touch Chest,1,0.5859363675117493,1
19535,10,Touch Chest,1,0.6475083231925964,1
19536,10,Touch Chest,1,0.9905514717102051,1
19537,10,Touch Chest,1,0.9157037138938904,1
19538,10,Touch Chest,1,0.7913292646408081,1
19539,10,Touch Chest,1,0.9627485275268555,1
19540,10,Touch Chest,1,0.8900370597839355,1
19541,10,Touch Chest,1,0.3556840717792511,0
19542,10,Touch Chest,1,0.9522950649261475,1
19543,10,Touch Chest,1,0.9900822043418884,1
19544,10,Touch Chest,1,0.9940114617347717,1
19545,10,Touch Chest,1,0.9326256513595581,1
19546,10,Touch Chest,1,0.9804553389549255,1
19547,10,Touch Chest,1,0.9872726798057556,1
19548,10,Touch Chest,1,0.9951663017272949,1
19549,10,Touch Chest,1,0.9214910864830017,1
19550,10,Touch Chest,1,0.6565986275672913,1
19551,10,Touch Chest,1,0.9589815735816956,1
19552,10,Touch Chest,1,0.9419127702713013,1
19553,10,Touch Chest,1,0.9686728119850159,1
19584,12,Touch Chest,1,0.8783312439918518,1
19585,12,Touch Chest,1,0.7705689072608948,1
19586,12,Touch Chest,1,0.9019533395767212,1
19587,12,Touch Chest,1,0.4673352539539337,0
19588,12,Touch Chest,1,0.7310494184494019,1
19589,12,Touch Chest,1,0.7879557609558105,1
19590,12,Touch Chest,1,0.6274226307868958,1
19591,12,Touch Chest,1,0.6487961411476135,1
19592,12,Touch Chest,1,0.7394450902938843,1
19593,12,Touch Chest,1,0.787163496017456,1
19594,12,Touch Chest,1,0.9461367130279541,1
19595,12,Touch Chest,1,0.7217307090759277,1
19596,12,Touch Chest,1,0.48909664154052734,0
19597,12,Touch Chest,1,0.282636821269989,0
19598,12,Touch Chest,1,0.4171670079231262,0
19599,12,Touch Chest,1,0.9069132804870605,1
19600,12,Touch Chest,1,0.7771517634391785,1
19601,12,Touch Chest,1,0.8776558041572571,1
19602,12,Touch Chest,1,0.6646488904953003,1
19603,12,Touch Chest,1,0.8541823625564575,1
19604,12,Touch Chest,1,0.9257944822311401,1
19605,12,Touch Chest,1,0.950480580329895,1
19606,12,Touch Chest,1,0.9178445339202881,1
19607,12,Touch Chest,1,0.7845205068588257,1
19608,12,Touch Chest,1,0.686048150062561,1
19609,12,Touch Chest,1,0.9227593541145325,1
19610,12,Touch Chest,1,0.7954124808311462,1
19611,12,Touch Chest,1,0.7251843810081482,1
19612,12,Touch Chest,1,0.962721586227417,1
19613,12,Touch Chest,1,0.9447529911994934,1
19614,13,Touch Chest,1,0.8598203063011169,1
19615,13,Touch Chest,1,0.7275292873382568,1
19616,13,Touch Chest,1,0.8240378499031067,1
19617,13,Touch Chest,1,0.9723310470581055,1
19618,13,Touch Chest,1,0.8321418166160583,1
19619,13,Touch Chest,1,0.9143158197402954,1
19620,13,Touch Chest,1,0.9801991581916809,1
19621,13,Touch Chest,1,0.9497140049934387,1
19622,13,Touch Chest,1,0.8753804564476013,1
19623,13,Touch Chest,1,0.983730673789978,1
19624,13,Touch Chest,1,0.9587472677230835,1
19625,13,Touch Chest,1,0.8518534302711487,1
19626,13,Touch Chest,1,0.6758738160133362,1
19627,13,Touch Chest,1,0.8820043206214905,1
19628,13,Touch Chest,1,0.9020487070083618,1
19629,13,Touch Chest,1,0.9913457632064819,1
19630,13,Touch Chest,1,0.9836825728416443,1
19631,13,Touch Chest,1,0.8304678201675415,1
19632,13,Touch Chest,1,0.9068341851234436,1
19633,13,Touch Chest,1,0.9849622249603271,1
19634,13,Touch Chest,1,0.707058310508728,1
19635,13,Touch Chest,1,0.42773592472076416,0
19636,13,Touch Chest,1,0.8477854132652283,1
19637,13,Touch Chest,1,0.8292810916900635,1
19638,13,Touch Chest,1,0.49372726678848267,0
19639,13,Touch Chest,1,0.8817287683486938,1
19640,13,Touch Chest,1,0.8876243829727173,1
19641,13,Touch Chest,1,0.9344936013221741,1
19642,13,Touch Chest,1,0.921535849571228,1
19643,13,Touch Chest,1,0.9450604319572449,1
19644,13,Touch Chest,1,0.952034056186676,1
19645,13,Touch Chest,1,0.834509015083313,1
19646,13,Touch Chest,1,0.9055771827697754,1
19647,13,Touch Chest,1,0.6590700149536133,1
19648,13,Touch Chest,1,0.916977047920227,1
19649,13,Touch Chest,1,0.9057626724243164,1
19650,13,Touch Chest,1,0.912499189376831,1
19651,13,Touch Chest,1,0.9663320779800415,1
19652,13,Touch Chest,1,0.9648516178131104,1
19653,13,Touch Chest,1,0.9588959813117981,1
19654,13,Touch Chest,1,0.8307555913925171,1
19655,13,Touch Chest,1,0.466745525598526,0
19656,13,Touch Chest,1,0.8859961628913879,1
19657,13,Touch Chest,1,0.9355279803276062,1
19658,13,Touch Chest,1,0.46661174297332764,0
19659,13,Touch Chest,1,0.3372667133808136,0
19660,13,Touch Chest,1,0.7698346972465515,1
19661,13,Touch Chest,1,0.7538433074951172,1
19662,13,Touch Chest,1,0.7582603096961975,1
19663,13,Touch Chest,1,0.3845754861831665,0
19664,13,Touch Chest,1,0.5496342182159424,1
19665,14,Touch Chest,1,0.854076087474823,1
19666,14,Touch Chest,1,0.31819653511047363,0
19667,14,Touch Chest,1,0.46763381361961365,0
19668,14,Touch Chest,1,0.4578423798084259,0
19669,14,Touch Chest,1,0.8268112540245056,1
19670,14,Touch Chest,1,0.13970567286014557,0
19671,14,Touch Chest,1,0.028744474053382874,0
19672,14,Touch Chest,1,0.04375205934047699,0
19673,14,Touch Chest,1,0.9274568557739258,1
19674,14,Touch Chest,1,0.3489082157611847,0
19675,14,Touch Chest,1,0.22623685002326965,0
19676,14,Touch Chest,1,0.058712445199489594,0
19677,14,Touch Chest,1,0.90482497215271,1
19678,14,Touch Chest,1,0.2142118513584137,0
19679,14,Touch Chest,1,0.44000688195228577,0
19680,14,Touch Chest,1,0.3902052044868469,0
19681,14,Touch Chest,1,0.6431348919868469,1
19682,14,Touch Chest,1,0.812252402305603,1
19683,14,Touch Chest,1,0.5143910646438599,1
19684,14,Touch Chest,1,0.5014601945877075,1
19685,14,Touch Chest,1,0.29382339119911194,0
19686,14,Touch Chest,1,0.555209219455719,1
19687,14,Touch Chest,1,0.6604471802711487,1
19688,14,Touch Chest,1,0.812669575214386,1
19689,14,Touch Chest,1,0.8004816770553589,1
19690,14,Touch Chest,1,0.8520755767822266,1
19691,14,Touch Chest,1,0.337856650352478,0
19692,15,Touch Chest,1,0.24143058061599731,0
19693,15,Touch Chest,1,0.5258421897888184,1
19694,15,Touch Chest,1,0.5929444432258606,1
19695,15,Touch Chest,1,0.12664802372455597,0
19696,15,Touch Chest,1,0.7997561097145081,1
19697,15,Touch Chest,1,0.9432786107063293,1
19698,15,Touch Chest,1,0.8254352807998657,1
19699,15,Touch Chest,1,0.5582410097122192,1
19700,15,Touch Chest,1,0.6963486075401306,1
19701,15,Touch Chest,1,0.08390002697706223,0
19702,15,Touch Chest,1,0.3162587285041809,0
19703,15,Touch Chest,1,0.1041715145111084,0
19704,15,Touch Chest,1,0.9677908420562744,1
19705,15,Touch Chest,1,0.9968129992485046,1
19706,15,Touch Chest,1,0.9055250883102417,1
19707,15,Touch Chest,1,0.8867486715316772,1
19708,15,Touch Chest,1,0.9931610822677612,1
19709,15,Touch Chest,1,0.9892863631248474,1
19710,15,Touch Chest,1,0.9315122961997986,1
19711,15,Touch Chest,1,0.9615386128425598,1
19712,15,Touch Chest,1,0.46918871998786926,0
19713,15,Touch Chest,1,0.711017370223999,1
19714,15,Touch Chest,1,0.8744122982025146,1
19715,15,Touch Chest,1,0.7230274081230164,1
19716,15,Touch Chest,1,0.6135468482971191,1
19717,15,Touch Chest,1,0.21646635234355927,0
19718,15,Touch Chest,1,0.7917330265045166,1
19719,15,Touch Chest,1,0.9824406504631042,1
19720,15,Touch Chest,1,0.8908332586288452,1
19721,15,Touch Chest,1,0.7437898516654968,1
19722,15,Touch Chest,1,0.9601873755455017,1
19723,15,Touch Chest,1,0.9137037396430969,1
19724,15,Touch Chest,1,0.7727823257446289,1
19725,15,Touch Chest,1,0.9668962359428406,1
19726,15,Touch Chest,1,0.9672728776931763,1
19727,15,Touch Chest,1,0.9680031538009644,1
19728,15,Touch Chest,1,0.7819183468818665,1
